formula,target
BeF2,25.31705544302309
MgAlIr2,107.2780305408596
Hf2CoP,86.26064131510712
TaTiOs2,100.62862535992544
SrZn5,30.41022512367348
ThAsS,53.0
ZrZnNi4,71.08537610556189
ScO,96.85871197510528
WCl4O,2.8587412833077783
La2Hf2O7,89.22538580637966
NbTeI3,1.147074134590564
NbNiP,98.20021457428292
ZrBeSi,116.1418662339598
Ni3Pt,91.98147003785392
HoErZn2,23.0
K2NiO2,15.010445936257431
K3WF6,3.0
Li2ZrCuO4,64.0
ZnPtF6,23.11661110235139
HfN,156.15417728937234
Li3MnO3,33.835368467666235
MgCd2,16.672706869811215
Sc3AlC,82.8100263248837
Hf2ReIr,105.35844287910724
SrPt2,49.870351658763674
Sc2ZnGa,46.00084496002117
Y3Al5O12,102.0
HoH2,43.0
Li2Ca,9.0
KCN,4.654062692511861
InCl,4.887262539216729
Nb3O7F,101.30263605003697
ZrCoO3,49.11795498048796
CuMoO4,42.32165809232592
PrSb,3.336551761623088
Al2Cu,47.094227624638755
LiCuS2,20.117204878063603
Re4Si7,160.38991162838326
Ti3Pd5,44.01191490903537
LaCl3,15.913689042390285
Zr2Fe12P7,126.6800709691932
SiP2,10.0
AuSe,5.5764788028294765
CaCuP,51.37356372127226
CrCuO2,57.6478826022055
Ti3PO2,63.0
CdSnAs2,23.028996735279417
Li3As,30.2896583602438
In3Ni2,45.66667813190152
S(OF)2,1.2242718819491625
TiAlAu2,25.46032154416989
CaTe,23.89717639752489
YRh3C,79.51599931635208
MgHg,0.0
Ti3SiC2,138.60479020686574
Hf5Si3,87.5386699066157
Ga2CoO4,73.02614681066392
EuAl3Cu2,55.0
Ti2AlC,112.0
AgRhO2,39.0
Th3P4,57.76550020389438
Ba2NbO,49.83048885967136
FeAs,80.91981302032056
B2S2O9,25.00064825481245
Zn(GaSe2)2,23.73389562574905
LiSc2Rh,29.242282685819266
Ta2CrFe,98.15810367872784
SrNbO3,80.5839976988138
VBr3,3.0
BaSnHg,20.0
V2OF5,36.99842831745667
HfCrO3,69.01654129331179
Ti2PbC,72.41115795803748
KGe2N3,78.57560725508904
Al12Mo,57.0
SrNiSn3,25.553733970318703
CrP4,99.88641223106067
TiS3,11.471527620206691
Al2ZnSe4,24.238803367512077
Ba2MnTe3,15.198463874611132
Sr2HfO4,71.91746177043358
Ti2MoIr,88.54832679114367
TaS2,16.716712493929393
Na3(CuS)4,18.64799428056536
Rb2HgO2,11.468264551372252
CaZrO3,85.0
SrZnF4,21.316548824493264
LiMg2Pt,30.851629772039324
InCuSe2,21.63549248497676
Ba3(AlSn)2,19.730998204503127
ScPS4,5.9117173923119175
Li2LaTa2O7,68.85517871893187
Sr3ReN3,28.0
Rb3BAs2,6.0
Cs2TlSiH6,7.653379528209222
ThSi2,47.0
SrZrS3,35.91679040439661
BaZnSn,24.933204592272233
OsF6,3.1919612660217123
TaFeO4,82.51502539811472
Na2CuAs,18.19742693037604
Mn2NiO4,425.2570509533983
RuC,89.38121001598833
BiB,59.34509222084361
Li9Al4,26.0
HfCr2,68.17370399608633
Np3S5,44.93321553039709
Li15Au4,12.886806167344556
BeSiOs2,140.34654819815296
RbGeI3,10.471318973766794
AlAu4,15.744755461335435
Ti3TlN,47.34927946560729
Fe7C3,91.8155005756595
NaMgTl2,12.546393768645029
LuFeO3,85.1243183845837
CoAsS,104.40841227724138
Li3In,12.284997269939046
HoThTc2,24.0
Mg13Ir3,28.071802858738604
Tl5Se2I,8.0
RbF,13.638926621885387
GaTe,6.937190973634713
CuAuSe4,19.01142233553489
NbVO4,77.51513135613095
ScF3,40.655916356058114
LiHgPd2,17.72068249791247
Li6WN4,67.81062093229366
SbPdSe,31.10281245532532
Zr2Fe3Si,93.06492038676473
Bi(BO2)3,48.694876890518685
LaNi2B2C,81.0
Fe2W,136.69415285825437
Hf3(NiGe)4,87.36258856584291
Bi2O3,29.884460666421266
SrIn4Pt,26.24791486196989
DyH2,49.1544895929978
BaSn2,17.547684721671445
MgGeIr2,80.42289015482737
Co3Se4,39.0
Li2CoSiO4,37.08832391214789
ZnF2,35.0
SiC,186.84520177636415
Si(NiO2)2,100.79570180735357
BaAl9Fe2,45.03553735910464
TiMn2W,119.989576067615
LiCaSn,26.0
SmF3,48.0
NiBi3,10.091681874570618
LiCrN2,47.63314243720564
CsTiCl3,8.567987763224082
TaVO4,98.37925407524382
CaZrF6,23.12562468610403
Ca5Sb3,25.665472058540672
TiInCu2,46.11249177854207
MgBr2,5.235108663789082
BW2,152.25355785725867
CsO2,5.08927318473329
Nd2S3,35.0
Ti2GaC,108.2274182249539
LiScHg2,18.04949487440093
AcMg3,20.0
Zn(FeO2)2,71.94179374192917
NbGeRu2,70.10570413538197
Sr2MgWO6,71.65627551180427
Al(CrB)2,174.6706500585571
Be3P2,72.03162922981281
Be22Re,152.39475576044845
LaBiO3,17.456768385043148
ScAgSe2,19.47694943916634
VZn3,65.34994923573299
FeF3,49.0
Zr(VGa2)2,86.0
Ba(AlSi)2,22.535890751586013
Hf2CuOs,57.19794261170527
Ca2FeN2,42.0
Li2Pd,21.4148529944843
NbNi3,77.0
AgPt3,62.92657144194982
NbPt3,100.0
GaNiRh2,56.69710286463477
ErSnAu,42.0
Ca2MgIn,18.56722658539789
NaAlSe2,6.703901689868982
K2ReBr6,5.813271539824117
Y2Si4Mo3,98.4692172484438
Y2CuO4,58.528802042153494
YbSnAu2,11.0
RbFe2Se3,6.9118694237139175
ScIn3,21.01157287533037
Na2Mn3O7,30.60736110220913
TaBe12,142.66653291431638
BiSI,1.8331510146742405
Sb2S3,8.947791366602749
SiPt,70.0
MnZn3,39.805117828055394
SrAsPd,27.05234844306563
TiBrO,14.511531307245011
Sb3Rh,51.602508657893026
Sc5Si3,72.06879351510273
BaSbPt,22.048021985592413
Li2MgCd,12.99118661846884
FeCo3O8,40.159826813143376
YScO2,52.58900632577149
NiMoO4,56.6249247149173
Mg2PN3,86.91756459115973
Y2AlZn,40.61102498537178
Li4Fe(WO4)3,85.59788277508781
Ca(CdP)2,34.46151338553415
V3Co,109.8471734990088
Si2W,188.7510024688689
LiHO,8.299746793145419
Na6Ti2O7,25.224037168868165
Sr4Cu2O7,52.703464309188995
Nb3SBr7,8.851070569774096
NaNiF3,36.23442514608095
Li3AlN2,100.91834628697896
Sr8Fe8O23,74.39663223308246
MnBe2Pt,44.85264100819611
ScInIr2,79.06345641509148
Ba2YCu3O7,54.58013504235968
Ti2Ga,62.72819866906632
ZrGaNi2,31.0
YNi3,51.993261426866134
ZrC,158.9417453291251
Sr(MnSb)2,17.264384609387474
Nb3Sn,28.44043467045729
CaAlSi,38.39337851192752
Mg3Ir,30.98484788357518
Mn(Ni3O4)2,84.52647805319384
Na4PtO4,30.491283411397816
Cd2PtRh,42.90600007547326
Mn2BeO4,29.569095761100932
Bi2CO5,35.80142466447243
LiTlPd2,35.43606706430622
Mg2PtRh,59.09670045597379
TiSnPt,56.07946371119272
ScAlIr2,106.94740589611264
MgScRh2,58.04078257393631
HoAl3,60.0
BMo,199.881841847816
VTc,125.12223226187308
Mg2NF,71.6011832410749
NbBr3O,3.9142008967405744
BaSiO3,29.687660551744113
ZrO2,84.64195093494772
CoP2O7,42.52769259300569
Ba(MgAs)2,32.89076727459657
SrNiGe2,37.17048721593608
BaAlGe,33.84953787245238
AgBr,3.0
NaCa2Tl,15.0
UC2,71.0
Li3Mg,1.0
NaAgO2,26.0
Na8Ti5O14,42.0
Nb3B2,168.00736579891998
Ti3Te4,37.66937024624896
Rb2NiF4,20.06128341388704
AlCuAu2,27.843572661132555
YInNi,34.49066481365361
LiPt2,70.14773215647256
ScCo3B2,129.2888680165905
YbPt3,64.0
CrNiAs,60.653229960982024
Hf2InC,91.96336337520825
HfNi3,82.54170559546216
ScSiPt2,72.44735414504619
Zr3Al,54.972646975473396
ScBi,29.71348715354236
AsPd2,29.40143074370228
TaVO5,44.045954130866306
Na2PtC2,24.210289149284
Ta3AlC2,159.44176365515273
Cs3Sb2I9,4.060150130582676
NbSn2,48.935319351080075
CsAlO2,47.689338770426474
NaFeO3,34.702227717327816
TiOs3,131.0
LiAl5O8,120.93820948932724
Hf3Al2,64.0
ScAlCo2,91.2558309408962
Pr2CuO4,58.41185927755449
TaO2F,92.26325670034
LiTiO2,123.37446554338848
InSb3,4.0
AlSiTe3,9.52552821582604
YCo4B,58.20888400673327
SiNi2,64.0
NiAu3,21.58919869920305
AlTlSe2,13.462469593161355
Ni2Ge,43.60717196297054
Ga2Pt,22.02273637615568
VOF,65.0
Ti2Ni,35.53646166454764
ZrCu5,55.91552338289442
HfAg,50.266596243628165
Tl2Pt,20.389629779201556
VGaRu2,112.19227354660048
SnMo3,100.98017501377888
Sn3As4,21.158417386847063
Al3Tc,86.32195151193191
Li2CaGe,27.630935999903297
HfNi2Sn,41.467011166946136
LiZnO2,50.56946852784682
Ta2BN3,83.0
LiNiO2,42.83009458525935
CaAu5,26.825821280053137
Fe2CuO4,47.22939403319766
Rb2CO3,9.513092358691328
Sc2Ti2O7,48.34453018920511
Al2PdRu,81.77383271288177
ScNi4Sn,55.38497930563721
Ti3NiS6,46.37804117357868
Ba3Ti2O7,47.69948565652709
BaGaSiH,36.946566112464645
AlBr3,0.8873515581505458
ZrAl,67.61714001761409
LiCl,21.114162240141003
Ga2HgTe4,15.328765198318482
K6Co2O7,17.469428791740775
AlRh,102.22470740306233
Ba3Hf2O7,71.0
CsCu3O2,7.3518687931130575
VSi2,146.92523771502633
KFeO2,8.9343238436847
Be2CuRu,99.28639566190814
CaPd5,49.438620558681535
ZrMn2,48.76804764982771
ZrW2,86.81600770467136
HoI3,1.8315430213660653
Ga2RuRh,92.0
SnRh2,55.16053425069442
LiDy2Tc,31.0
MnSbRh2,65.4926257180001
AgSbTe2,17.664933120840473
MgSeO4,39.76813844094613
Y(MnSi)2,76.37927145053405
YCdHg2,18.625560131832096
Ba(PPd)2,30.996660410954423
Ba3V2O8,29.090217827630077
Hf2Ga3,64.00254748864161
Ca3Ti2O7,65.65461002662809
KIO4,10.88403949023497
HfScRu2,80.03757589826202
ScBr2,19.0
CsAgSe4,5.551519706881006
NaI,8.46536611980883
Li2ZrO3,58.61918538701766
Mn3Pt,50.270276790280285
K2CuF4,18.77513388689604
YB2C,139.84631989792177
ZrCrFe,46.77164061293549
Mn(FeO2)2,62.66866215119414
SrLiP,36.62265246229988
LiSm2Ir,28.0
Ti2Cu,55.19409754222983
Sc2CuAu,33.571321882381056
AgPbBrO,2.256603163500704
LuBr3,2.385677154698667
Ga3PO7,60.16403854037879
Al2CdSe4,19.159015324314908
HfBrN,18.0
Ca(CuP)2,36.0
As2Ru,104.84256070689
NiO2,32.28461530321069
DyAsO4,54.75824061087825
SiH,10.40121876969926
AlTlF4,23.096344901898387
MnVAs,55.43310120010317
FeP2,153.65594430692846
CdPt3,49.49572814129304
CaMnSi,35.054188323931406
Fe7Mo6,112.0
Ca(MgAs)2,36.0
Zn2ReN3,47.0
TiGePd,68.65880436195506
HfP,85.61073740721906
SnO2,86.57333103525312
ZrAlW,27.85009491073764
AgP2,26.0
ZrRh,47.84407543795386
FePO4,16.94898676914505
Mo3Ir,108.0
Mn3VO8,27.736356127363496
ZrTe,56.06482715211904
Li3FeO4,57.61953941817279
V3B4,232.0
Sm2O3,54.67246601596816
BeBr2,2.40124448449306
LiCaSi2,36.0
MnGaPt,38.29551338002286
V4O7,34.0
LiY2Pt,30.17691811316576
TaSe3,14.0
VSnO4,104.0
Mg2Ni3P,68.85320522196184
Sc2BeTc,45.0
Be2CoNi,124.91661421206707
LiMg2Ag,27.205771774404894
ScSnAu,43.0
ErIn3,20.0
Sb7Mo3,54.65987054100167
K2CO3,10.568834755892212
NbBO4,141.1262839148248
MgAsPt5,70.36279267845636
Cs2O,2.0
NaAlO2,44.669992374914095
MgB7,183.30856143231685
SrAl2,33.61711807010119
OsC,73.80445550223479
Ru3I,81.0
Na2CrO4,18.889701583881155
KSO4,9.694348905913143
MgPd2,41.71937602004375
Ca4Mg4Fe3H22,43.78277003726301
Ca(MnAs)2,34.0
Rb2SO4,13.028043328088222
AlAsO4,19.06934504360089
ThBrN,18.4360665099332
Sm2S3,36.530647525442355
Hf2Al,55.5160933089514
Al2HgSe4,18.871919821341915
LiTmRh2,37.0
Te2W,13.312247573391216
Co2NiO4,61.433279522018786
Ga2Au,12.41475315106459
HoSe,25.0
Na(CoO2)2,28.69343856208093
LiIn2Pt,26.70814097637337
Mg2AgPt,32.19286338287413
Ca6Ag16N,23.474204155264268
YbPrCd2,21.0
CsOsN2,15.021391136338933
NbBr2O,12.32463728264874
Hf2Al3C4,156.0
Re2NiO8,13.683036088698543
V3Rh,105.0
Ni3Ge,84.21728077106502
HgBr,5.355107992014607
CaMoO4,33.05942892519809
Cu3Si,50.27641104677734
TiSnO3,18.8075886754968
VCl2O,10.0
TlPd5Se,34.0
PdPbF4,18.42264891837013
BAsO4,40.978687770684026
MnF2,29.65562199926509
Hg4Pt,27.80949569433589
GaCuPt2,71.83756259020647
ScHg3,20.189846680484408
BaBrCl,12.37062069953286
ZrAlNi2,39.39377401249861
Hg2AsF6,5.10760861557957
Li3V2O6,53.8098357821385
ZrS,43.95993829307945
TaIr,96.2328367397883
InFeO3,66.92281058862865
Zn3Cu,39.807153943495
NbAl3,104.94591605187844
LuNi2,44.0
PH4I,7.195509052050619
Te2Mo,12.921596923758344
PaO2,48.59799140420736
Sn4Au,11.303472821305144
MgTa2N3,201.4905576549192
BeFeRh2,89.47872607604782
Al5Co2,83.7053284866481
CrAs,66.33441356653451
NaSi2Pd3,44.982030676827144
ScIr3,111.07573954831425
InNi,50.03423995734389
GaPd2,41.54543750646923
V2CuO6,27.607625392177148
TiSe,60.92514941974357
Li2MgPb,19.68300501483169
SrSnO3,74.38202945553661
NaReO4,10.109008288662617
MnAgO2,35.540933159759874
Ag2SO4,11.0
CaNiN,54.83052432794696
ScS,51.0
Zn(AgO2)2,27.01005645799752
HfSiRu2,106.26589112667452
CsScO2,15.489153942315395
Ti2ReB2,189.08698061853408
Sr2AgPt,20.0
Zn(InTe2)2,14.526088049978515
Ti2CoRe,97.14599236291198
OsS2,138.72999200549742
LiI,5.215810864167031
FePt3,92.0
Zr2Fe,32.451352580041714
Mn2Sb,26.31703704925548
ZnCo2Ge,22.3579334031036
MgRh,58.00866239521677
Ba2CoMoO6,63.76776743389617
Ca(ZnN)2,80.17124877327002
Li2RuO3,47.40981353988523
Na2PdC2,20.425062714606604
Hf3(Cu2Si)2,80.17541093506983
WO3,86.25505925312756
Li3P,34.086053531358985
LiZrO2,100.0
Na2FeO2,12.55513430964225
ScMnRh2,62.0
YCl3,2.2687590680638574
YAl3Ni,59.7170056432964
Mn2FeO3,54.29988846359181
In2Au,17.679421952658508
SrSc2O4,80.9573092756242
Mn3CoO8,28.22665257676656
Al2Te3,4.368746238733729
NaTl2Bi,6.564253206599887
Al2ZnTe4,19.0
Tl2WCl6,4.67200912953296
LiAu3,24.470197688852444
GdTe,26.13337359453819
Zr3GeO8,55.31021761342036
ZnWO4,54.02779911679764
MnNi3,93.3825236315862
BaBiO3,46.02758483749875
ScSiPd2,15.043220465339695
AuI,2.0033082502351576
SrCu2O3,42.62235481419907
YCo3,40.12790100021515
YBPt2,51.32089589708429
Fe3RhN,83.0
AlAgTe2,16.689672597231578
B8O,180.01079836968486
RbCuF3,30.216489226419288
Te3As2,10.95168328665472
TmI3,1.9758013258732663
Zr2Rh,8.830875143227285
HoF3,39.92963897923416
Ba2CuBrO2,14.32639484772366
Ba2CuO3,39.35441244752421
VFeSe,52.0
LiBe,25.81504477587679
TiGaRu2,85.34966530492773
AlCu3,45.74287944876225
VO2F,31.92153302590878
Y(Al2Fe)4,84.98269560638968
Si2Mo,176.90151832826774
FePd3,70.95544624350387
Sc2CuRu,46.54906316172042
TiSbRu,31.95709287689969
YNiSn,42.12951236523993
LiAlSiO4,45.43904788667594
CaPHO4,38.0
LiMg2Hg,22.175814173294224
TaTiO4,96.0659407449632
BiF5,10.939511828110255
TbO2,80.42555684594686
GaCuSe2,28.399564353196983
MgI2,3.844880662206785
Fe2B,144.90871739251742
CaS,39.222497309976966
Al(FeB)2,129.21284992873387
SrIn2Pd,23.57418307769465
Mg(BeAs)2,45.355409419916455
NaMgSb,15.48822154809834
Al12Tc,73.68348940373417
Fe2OF3,40.862316177420134
CsCu5S3,14.876340239882197
BaCuO2,33.0
YSi3Ni,85.65885247492587
TiNbRe2,114.72369967831548
ZnCu2GeSe4,26.75869171450467
P2O3,1.807462865760164
YIO,25.0
YbMg,7.0
Cu3Au,47.31561669179368
Cr5O12,41.35885577030287
Ni(SbO2)2,16.774974238515608
NaTi2O4,77.33995653712628
Sc2PdAu,22.0
Ti2MnFe,78.16349638179678
Zn3Pt,25.308879944775963
Hf3Sb,48.75744433990818
ScGa2Ni,59.94545651861596
MnGeRu2,107.60515879632592
K2WCl6,4.103761724326809
Ba3RuN3,25.0
MgTi2O5,71.29953408392923
La3InB,22.0
Ti2RePt,78.10648123181097
WCl6,0.0
Li4VF7,4.830736648287137
NiAsS,58.644622047026424
BaMgO2,39.935376843805855
CdCu2O3,24.709072327104412
MgTi2O4,55.319945719999545
Nb2Se3,42.0
SrAg5,22.85235062938843
BeC2,44.73353525702305
SrZnO2,48.58742532405199
Mg(AlH4)2,7.0
NaMgPb2,2.0183313738044424
BeO,156.14759902144118
KZnSb,17.132841054086075
Fe3O4,64.3400292622369
Zr3N2,115.59336136442217
KPF6,7.2407567758849
CaThBr6,3.941842639974305
LiTiTe2,25.200735985798865
UCl6,0.0
Ta2Si,112.0
Na3SbS4,2.7583079464788685
LiMgH3,32.48107716587305
ScP,62.671376155829286
ZnAu3,29.08120809277297
Nb4FeSi,83.80036552129914
K2H6Pt,8.835072422000968
LiAlAu2,33.0
SnAu,19.54492656636924
Cu2SnHgSe4,20.012061489661814
NbCu3S4,25.04097079373193
Si5Pt6,69.4257906105982
YN,120.84537160645206
ScGaRu2,66.95535720341432
VFeO4,50.67499407624573
ZrVGe,72.0
Co3Mo,133.2104232789299
ScZnRh2,60.84436795247363
GeO2,27.51567761084956
HfBe5,119.689429296593
Tm2SeO2,27.0
TiFeSb,52.78193369694449
Nb3Pt,80.2714409093751
V3As,109.119975961312
Hf3(Cu2Ge)2,74.34899247673124
NaH,19.434630400316827
CsPbI3,5.0
BaSbAu,26.0
Be2IrPt,125.0
SrZrO3,88.41062489509031
Si12Ni31,67.55866411662059
LiMn2O4,96.22378863227416
ZnCo3C,113.0
VPd2,75.57426948992068
Al2NiO4,109.0614683490534
NaBr,12.0
NaAg3,16.0
NaNi5O6,74.6363584327695
Ag2BiO3,20.92527496051249
Hf2Ga,63.0
FeN,60.38453236500746
CoTe2,45.64574586058079
Nd2IrPd,28.0
HfAs,66.08986842716553
La2Co3,14.0
Ti2Cd,32.890335374974015
Fe2SiO4,50.3745550440471
MgH2,34.963698789181684
Na2CuO2,24.0
TiS,100.97630318511496
Y(Re2Si)2,103.0
TiSnRh2,69.93527465607579
AgCl,6.917251375895067
Cs2PtC2,14.424957013789848
CdSO4,25.820746630294927
Cs2WCl6,3.517542998822705
ScTlRh2,60.66247584761586
V3NiS6,37.44831026683747
MnCdO2,52.0
PrCl3,17.348138616362473
Na3AlP2,15.629702290813016
NaSnS2,20.0
MnSiNi,86.26020689480444
CaCu2O3,30.1066704055188
SrDy2O4,64.0
Hf2SbP,69.5365413747738
FeAsS,116.94332293721462
TiFeSi,108.76319875753931
CdO,45.0
HfMgIr2,98.68125950048302
MnAl6,67.36002737542427
YTiGe,49.49841150155999
MgTaN2,174.5181561751162
Pr2AgRu,21.0
Sr(CdP)2,34.0
KCu4S3,18.752254288379604
Te(HO)6,18.197262482350823
ScNiGe,62.610054141092135
CdP4,28.0
TmAgSn,40.0
CdCN2,24.86118828680183
K2Na4Ge2O7,22.90299884043676
HfAlCo2,88.89118840720221
ZrTiF6,30.58043069382723
VPt3,110.72954740989528
Bi2SO2,22.73798546348889
MnInPd2,28.30323773257991
NpCdPt2,32.0
ReS2,20.21400067890955
YMg2Sc,26.434143886412787
BaPPt,31.27955880709837
Ni2SbTe2,20.291180375659984
Te4Pt3,26.553303650572172
ZnCr3,71.5784555504457
Na3BN2,23.51625896252436
As3Rh,71.56540774493484
HfMn2,53.209794216186715
LiTbHg2,14.0
ScIr,75.35761224839004
CsNaICl,6.0
NaCNO,7.890051714290079
Y6CoBi2,20.739931292683565
CsSnSe3,5.665414848776237
Zr3Sn,39.81790464550814
Sc2Pt,27.679860988570073
CrSi,116.04804325092836
Al3V,100.07808804884712
YSnPt,41.04775429081587
LiYF4,31.33926153111433
Ba2CaIrO6,57.12713558840042
ZrRh3,113.0
PdPtF6,20.0
ZnNiSb,35.0
LiAlPt2,134.30435242177015
Sc2AlRu,37.0
RbO2,8.269903112550825
GeAs,15.109576092285216
YCoC,59.74986314174989
HfGaNi2,38.54944692650757
InCu2,13.49790012146886
NiPbF6,23.056044675182942
Li3PrBi2,26.92276444996704
TiAu,38.52545890489265
CoPt,107.9990659287136
LiVF3,28.962777896773527
Sm2InHg,17.0
CeGeAu,26.0
LiCaN,40.4117129955728
Sc2AlSi2,74.2699714915239
Ag2Se,12.021172253444078
Mg9Si5,38.0
TlHCO2,3.9990689392807575
Ti3Sb,25.078677153893647
SrHfO3,90.65034325836491
YMg2,22.773527930535497
Mn2VGe,105.38976198154435
BaRuO3,40.45783230716104
AgAu3,22.7944944162458
Ca(PPd)2,45.75908335342789
LaIn5Rh,49.0
Al2FeCo,116.66183461747852
PdSeO4,10.0
MgP4,36.78672771249366
Ti2CdC,53.373503929237614
SrNi2Ge,31.7216183971002
AgN3,4.600614990800373
TaNi2,76.08719125872616
ZrCoBi,62.321623138609574
PrNiSb,35.0
Yb(MnSb)2,16.686580850568802
DyFeO3,84.0
Cu3Ge,42.61159682394268
Rh2O3,103.88278562574008
PrBr3,13.39186003872723
LiCuF4,18.54917814478266
MgSiO3,67.10289785584085
CsSnI3,5.073357472075607
Mg3Sc,21.71763892452493
MgSiN2,104.3653601726474
SiB6,30.54754558642961
ZrInNi4,64.88486106395578
LiGe2N3,86.22954186896662
LiCoS2,47.03609470640004
NbN,211.0
Li8CoO6,47.50829418557278
Na3ZrF8,16.891875683202493
K2PtS2,17.78913477245619
SrCuSn2,23.444623619842577
NaBrO3,16.0
Sc2IrPd,45.57933191666161
Zn(WO2)2,45.700104838778344
MgGaRh2,78.35464064450672
RbAuO2,12.146922831830391
K2GeF6,11.188458205849642
TiNiSb,56.72685112456677
DyRh3C,78.0
LiCu2Sn,43.08412715727349
PCl3O,1.4429101528298856
Ti2SbP,70.55312104733464
BaPt5,63.22803194879853
VSe2,11.794214385244784
ZnSiAs2,42.18925692803532
Y2Mo2O7,65.0
Ca2CdSb2,20.51691444503486
LiMnPd2,34.0
NaCN,10.787849477168283
Ba3GaN3,20.153708704719552
Y2ZnRu,31.48888157461718
Nb5Si3,123.37425140773364
Cs2NiO2,8.411365600241947
BPd2,48.0
SF6,2.0
CuSeO3,28.57342570541407
TiMn2Ga,78.83230096165548
TiB2,252.7460078646214
Ag2HgO2,12.013380043247366
SrCeN2,65.0
K2CuSb,8.277889293992176
AgBiS2,15.409559757386582
Mn3ZnN,112.63841964947014
VAu2,29.920328421247465
YTaRu2,64.0
Mn2AlB2,157.6319383244413
Cu3SbS4,25.728829644312633
NbSiPd,81.38746287462533
V5Si3,119.91276236210882
LiRu2W,84.74989274333602
Sb2Pt3,26.67883902484354
Co3Pt,90.89153102037857
LaCuTeO,23.833549491080294
Ir3Se8,55.01471347397813
KMgH3,31.083754102252435
Yb2SiO5,29.279496932161283
Sc2NiRu,56.9982465845174
LiFe2F6,33.248881548464944
Hf2Pd,55.15689092708273
CaCuAs,43.36871719000201
YInPd2,27.35599537705604
TiGePt,50.0
Th(SiRu)2,89.0
YMgAu2,18.901335470133176
NaYSn,1.0
CoBMo,178.0
AlCoO3,37.70597720639322
MgTiIr2,109.19763314390482
UBrN,18.0
ZnCu2SnS4,29.075920362817698
Hf2OsRh,46.0
ScTlSe2,24.617860831937232
K3CoO2,9.4526028622819
MgZrRh2,66.84774613184643
PrRhO3,61.77072518338315
Sr3CrN3,28.612697889689425
ScTlO2,35.0
SiGe,55.832167455794895
CrF3,39.45817950736903
KCrO2,70.21025585842938
LiNi2Sn,28.07808354831533
Na6ZnS4,14.852182404628932
CeC2,33.57757025345352
Sr3SbN,17.0
LiAlRh2,64.03286936947697
NaSbO3,93.63896296031568
MgSe,16.0
CaTi4(CuO4)3,106.33862773983464
SnPt3,58.26549328053091
LaMnO3,44.18847045266243
CrSiTe3,9.239865454484647
Hf2IrRh,16.003309026464716
MgSbPd,28.910485668989487
NbAs,88.13671201923214
Li2NiO2,72.7932376440152
NaCl,14.274682916291152
Be2NiRh,107.0
Ca3Zn,8.857415263177314
Rb3Sb2Au3,6.0
Nb2CrSe4,47.0
CrTe2,13.852844341576624
Co3NiO8,21.0
TiCr2,74.88966233666838
Fe3SnC,58.58598607955754
La2Ce2O7,60.29277282609237
TiTlPS5,4.417084052358142
YbGa5Co,50.0
Si3Ge,245.2505970767704
ScTlTe2,19.929679664233905
Hf5Te4,35.742902856671115
BPO4,61.78328265318856
LaC2,34.23737582800589
Rb2PdF6,8.193622466847144
Pr2(ReB2)3,118.0
Ta2C,138.28981774728186
Ca3FeN3,46.58035967416696
MgRh5,85.32800474986925
CaMoN3,45.50632604457913
Ca(ZnP)2,45.685702806297904
MnV2Os,114.85022170302727
In2HgTe4,12.128890155910304
Sc2BeRu,47.06670233129968
Mg2H6Os,54.0
LiSn4Ir,47.722767153494864
Er2Al3Si2,64.0
Re3Ni,175.08931387111824
ScGa5Ni,41.0
ZnGeAs2,37.43923584412058
SrTcO3,60.15455753163971
ZrN,142.0
BiTeI,4.7801104344085195
ScCuSi,76.0
TiAlRu2,86.0
AlTlO2,34.03157833623235
Mo2SeS3,13.536279048643204
Er5Si4,29.0
Zr2Pd,48.76110204287074
Y2CuIr,38.40206119300503
V3Re,70.48607364131038
Na8CoO6,25.28382955131281
Na2CoO3,19.63749839216184
SbO2,54.6423076337543
Na2CoP2O7,25.0
SbIr,59.24761991216366
K(CoS)2,30.75557009890175
SmB6,100.20914037891777
LiFe2O3,64.22512547375844
Cu2SiTe3,24.96496983891579
CePRuO,67.0
MnNbRu2,88.1921262624215
BiRhO3,56.532211670027856
InPd,27.87277238125197
Sn4Bi2Se7,18.158696194094425
NiI2,6.0
GdCl3,15.099564890272374
Ti2FeSe4,41.360520452507465
Ta5Si3,133.01188769629428
ZrH2,28.71045667569568
CrB4,258.0
P2Ir,128.530965044757
CsNiCl3,7.0
BaPdF4,15.0
Li2Sb,23.42014642313977
KPdF3,21.0
ZrCu2Te3,21.029175952174693
CdCO3,32.388147012154754
PdC,19.0
SmS,40.273980117384006
V3Ge,54.232054227846575
Cu2Sb,34.541360423784674
Ag2PdO2,14.0
AlGaN2,111.68202416001532
HgI2,3.0
BeSO4,34.966901457258466
Li14P2(N2O)3,70.0
BeRu2W,119.0
LaMgAg2,18.0
Ba2TiO4,28.66229511915449
SrP,26.57038923963357
NaBO2,18.97050615598853
YNi5,72.2067232585469
Ca2GeN2,54.0
Ti2RePd,73.42202270866053
Sr2IrO4,47.0
VGeRu2,100.37481715657724
Si3As4,38.91996695391745
Ca(ZnSi)2,36.05551693207136
W(OF)2,9.460849988737934
Nb3Os,91.0
Na4Al3(SiO4)3,28.62619962208264
Sc(CuSi)2,66.0
HoZnRh2,47.0
LiZn2Ir,39.867450834273455
Hf3(CuSi)4,82.87396382622893
Ca(MgSb)2,26.0
Mg3In,16.493966041579622
Yb2CdSb2,20.921412965493708
Yb4Sb2O,36.10154395809258
